product_id,project_id,project_name,product_name,row_number,duplicate_number,group_size,action
15807,2119,[Просчет] Рюкзак Bange,BG-7251,3,2,2,DELETE
15605,2119,[Просчет] Рюкзак Bange,BG-7267,13,1,2,KEEP
15820,2119,[Просчет] Рюкзак Bange,BG-7267,13,2,2,DELETE
15598,2119,[Просчет] Рюкзак Bange,BG-7677,6,1,2,KEEP
15811,2119,[Просчет] Рюкзак Bange,BG-7677,6,2,2,DELETE
15599,2119,[Просчет] Рюкзак Bange,BG-77115,7,1,2,KEEP
15812,2119,[Просчет] Рюкзак Bange,BG-77115,7,2,2,DELETE
15600,2119,[Просчет] Рюкзак Bange,BG-77115D,8,1,2,KEEP
15813,2119,[Просчет] Рюкзак Bange,BG-77115D,8,2,2,DELETE
15689,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Мини увлажнитель воздуха,7,1,2,KEEP
15950,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Мини увлажнитель воздуха,7,2,2,DELETE
15690,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель-аромадиффузор,8,1,2,KEEP
15952,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель-аромадиффузор,8,2,2,DELETE
15685,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель воздуха,3,1,2,KEEP
15686,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель воздуха,4,1,2,KEEP
15687,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель воздуха,5,1,2,KEEP
15688,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель воздуха,6,1,2,KEEP
15944,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель воздуха,3,2,2,DELETE
15946,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель воздуха,4,2,2,DELETE
15948,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель воздуха,5,2,2,DELETE
15949,2121,[Просчет] Елена / Аврора клиник / Увлажнители с лого 20-03-2024,Увлажнитель воздуха,6,2,2,DELETE
16605,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Блокнот,3,1,2,KEEP
16894,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Блокнот,3,2,2,DELETE
16607,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Ежедневник,5,1,2,KEEP
16896,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Ежедневник,5,2,2,DELETE
16608,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Пакет,6,1,2,KEEP
16610,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Пакет,7,1,2,KEEP
16897,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Пакет,6,2,2,DELETE
16898,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Пакет,7,2,2,DELETE
16606,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Ручка,4,1,2,KEEP
16895,2122,[Просчет] Заявка на предложение по изготовлению сувенирной продукции,Ручка,4,2,2,DELETE
15566,2124,"[Просчет] Сумки джутовые, пакеты бумажные",Джутовая сумка,3,1,2,KEEP
15567,2124,"[Просчет] Сумки джутовые, пакеты бумажные",Джутовая сумка,4,1,2,KEEP
15760,2124,"[Просчет] Сумки джутовые, пакеты бумажные",Джутовая сумка,3,2,2,DELETE
15761,2124,"[Просчет] Сумки джутовые, пакеты бумажные",Джутовая сумка,4,2,2,DELETE
15514,2125,[Просчет] Игра с шариками - Открытая планета,Игра с шариками,3,1,3,KEEP
15549,2125,[Просчет] Игра с шариками - Открытая планета,Игра с шариками,3,2,3,DELETE
15733,2125,[Просчет] Игра с шариками - Открытая планета,Игра с шариками,3,3,3,DELETE
16534,2127,[Просчет] Скатерть одноразовая,Скатерть одноразовая,3,1,2,KEEP
16826,2127,[Просчет] Скатерть одноразовая,Скатерть одноразовая,3,2,2,DELETE
15654,2130,[Просчет] ЮКЕН Дарья / Сквиши 300 шт 19-03-2024,Сквиш,3,1,2,KEEP
15894,2130,[Просчет] ЮКЕН Дарья / Сквиши 300 шт 19-03-2024,Сквиш,3,2,2,DELETE
15609,2132,[Просчет] Пленка пупырка,Пузырьковая пленка,3,1,2,KEEP
15610,2132,[Просчет] Пленка пупырка,Пузырьковая пленка,4,1,2,KEEP
15827,2132,[Просчет] Пленка пупырка,Пузырьковая пленка,3,2,2,DELETE
15829,2132,[Просчет] Пленка пупырка,Пузырьковая пленка,4,2,2,DELETE
16832,2133,[Просчет] Юля Яндекс / набор садовода,Горшок леветирующий,5,1,2,KEEP
17046,2133,[Просчет] Юля Яндекс / набор садовода,Горшок леветирующий,5,2,2,DELETE
16831,2133,[Просчет] Юля Яндекс / набор садовода,Набор для выращивания,4,1,2,KEEP
17045,2133,[Просчет] Юля Яндекс / набор садовода,Набор для выращивания,4,2,2,DELETE
16829,2133,[Просчет] Юля Яндекс / набор садовода,Набор садовода,3,1,2,KEEP
17044,2133,[Просчет] Юля Яндекс / набор садовода,Набор садовода,3,2,2,DELETE
16834,2133,[Просчет] Юля Яндекс / набор садовода,Открытка,6,1,2,KEEP
17047,2133,[Просчет] Юля Яндекс / набор садовода,Открытка,6,2,2,DELETE
15925,2134,"[Просчет] Ольга Аршавская - РПК ""ЮКЭН"" / Бокалы в Синем и Белом цвете 19-03-2024",Бокал,3,1,2,KEEP
15927,2134,"[Просчет] Ольга Аршавская - РПК ""ЮКЭН"" / Бокалы в Синем и Белом цвете 19-03-2024",Бокал,4,1,2,KEEP
16083,2134,"[Просчет] Ольга Аршавская - РПК ""ЮКЭН"" / Бокалы в Синем и Белом цвете 19-03-2024",Бокал,3,2,2,DELETE
16084,2134,"[Просчет] Ольга Аршавская - РПК ""ЮКЭН"" / Бокалы в Синем и Белом цвете 19-03-2024",Бокал,4,2,2,DELETE
15889,2135,[Просчет] Ресо Кружки 1500шт,Кружка,3,1,2,KEEP
16062,2135,[Просчет] Ресо Кружки 1500шт,Кружка,3,2,2,DELETE
16595,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,3,1,2,KEEP
16596,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,4,1,2,KEEP
16597,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,5,1,2,KEEP
16599,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,6,1,2,KEEP
16600,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,7,1,2,KEEP
16887,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,3,2,2,DELETE
16888,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,4,2,2,DELETE
16889,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,5,2,2,DELETE
16890,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,6,2,2,DELETE
16891,2136,[Просчет] Анжела / Таблетницы с лого 18-03-2024,Таблетница,7,2,2,DELETE
16847,2137,[Просчет] Тату - Открытая планета,Переводная татуировка,3,1,2,KEEP
17057,2137,[Просчет] Тату - Открытая планета,Переводная татуировка,3,2,2,DELETE
15653,2138,"[Просчет] Константин Мигальцев / Кружки с деколью, тиражи 300- 500 шт. 18-03-2024",Кружки,3,1,2,KEEP
15892,2138,"[Просчет] Константин Мигальцев / Кружки с деколью, тиражи 300- 500 шт. 18-03-2024",Кружки,3,2,2,DELETE
15513,2139,[Просчет] Брелок металлический с плашкой (3889),Брелок,3,1,3,KEEP
15548,2139,[Просчет] Брелок металлический с плашкой (3889),Брелок,3,2,3,DELETE
15732,2139,[Просчет] Брелок металлический с плашкой (3889),Брелок,3,3,3,DELETE
16494,2141,Открывашка 1000шт,Открывашка,3,1,2,KEEP
16753,2141,Открывашка 1000шт,Открывашка,3,2,2,DELETE
15951,2144,[Просчет] Юлия / Ручки-шпаргалки 18-03-2024,Ручка,3,1,2,KEEP
16100,2144,[Просчет] Юлия / Ручки-шпаргалки 18-03-2024,Ручка,3,2,2,DELETE
16239,2153,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Надувные подушки 250/300 шт 15-03-2024,Подушка в самолет,3,1,2,KEEP
16242,2153,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Надувные подушки 250/300 шт 15-03-2024,Подушка в самолет,3,2,2,DELETE
15353,2280,[Просчет-РФ] вэлкомпак,"Коробка с ложементом

Примерные цены",13,1,2,KEEP
15354,2280,[Просчет-РФ] вэлкомпак,"Коробка с ложементом

Примерные цены",14,2,2,DELETE
15388,2307,[Просчет-РФ] Olga Tsukanova / Грифельные карандаши 09-07-2025,Вечный карандаш,4,1,2,KEEP
15389,2307,[Просчет-РФ] Olga Tsukanova / Грифельные карандаши 09-07-2025,Вечный карандаш,6,2,2,DELETE
15411,2323,[Просчет-РФ] Брендированные подарки Yandex Crowd Solutions x Headcorn,Бокал,22,1,2,KEEP
15412,2323,[Просчет-РФ] Брендированные подарки Yandex Crowd Solutions x Headcorn,Бокал,24,2,2,DELETE
15406,2323,[Просчет-РФ] Брендированные подарки Yandex Crowd Solutions x Headcorn,Зарядная станция,9,1,2,KEEP
15408,2323,[Просчет-РФ] Брендированные подарки Yandex Crowd Solutions x Headcorn,Зарядная станция,15,2,2,DELETE
4929,2341,[Просчет-РФ] Светлана / Носочки для йоги от 300 шт. Иллан 09-07-2025,Ёлочная игрушка,6,1,2,KEEP
4930,2341,[Просчет-РФ] Светлана / Носочки для йоги от 300 шт. Иллан 09-07-2025,Ёлочная игрушка,8,2,2,DELETE
4928,2341,[Просчет-РФ] Светлана / Носочки для йоги от 300 шт. Иллан 09-07-2025,Носки для йоги,4,1,2,KEEP
4931,2341,[Просчет-РФ] Светлана / Носочки для йоги от 300 шт. Иллан 09-07-2025,Носки для йоги,10,2,2,DELETE
4995,2359,[Просчет-РФ] сумка вагон Метро,Пенал,7,1,2,KEEP
4996,2359,[Просчет-РФ] сумка вагон Метро,Пенал,8,2,2,DELETE
5000,2360,[Просчет-РФ] Сумка для тонометра - 200 000 шт.,Сумка для тонометра,7,1,2,KEEP
5001,2360,[Просчет-РФ] Сумка для тонометра - 200 000 шт.,Сумка для тонометра,8,2,2,DELETE
5016,2363,[Просчет-РФ] Таблетницы 1000 шт.,Таблетница,4,1,2,KEEP
5017,2363,[Просчет-РФ] Таблетницы 1000 шт.,Таблетница,6,2,2,DELETE
5161,2401,[Просчет] Анастасия Антонова Иллан / МТС_РИИЛ_расчет 06-05-2025,Шнурок для телефона,13,1,2,KEEP
5162,2401,[Просчет] Анастасия Антонова Иллан / МТС_РИИЛ_расчет 06-05-2025,Шнурок для телефона,15,2,2,DELETE
5243,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,6,1,3,KEEP
5245,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,8,2,3,DELETE
5247,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,10,3,3,DELETE
5249,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,12,1,3,KEEP
5251,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,14,2,3,DELETE
5253,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,16,3,3,DELETE
5255,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,18,1,3,KEEP
5257,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,20,2,3,DELETE
5259,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,22,3,3,DELETE
5261,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,24,1,3,KEEP
5263,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,26,2,3,DELETE
5265,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье,28,3,3,DELETE
5244,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,7,1,12,KEEP
5246,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,9,2,12,DELETE
5248,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,11,3,12,DELETE
5250,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,13,4,12,DELETE
5252,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,15,5,12,DELETE
5254,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,17,6,12,DELETE
5256,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,19,7,12,DELETE
5258,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,21,8,12,DELETE
5260,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,23,9,12,DELETE
5262,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,25,10,12,DELETE
5264,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,27,11,12,DELETE
5266,2430,[Просчет] Елизавета Постных Иллан / просчет елочных игрушек 26-05-2025,Дизайн: белье+цветная деколь,29,12,12,DELETE
5289,2435,[Просчет] Елизавета Шелопаева / Брелок МТС_КГИ_ММ 23-06-2025,Брелок,4,1,2,KEEP
5290,2435,[Просчет] Елизавета Шелопаева / Брелок МТС_КГИ_ММ 23-06-2025,Брелок,7,2,2,DELETE
5367,2454,[Просчет-РФ] Паракорд визуал1/ 17-04-2025,Паракорд,4,1,2,KEEP
5368,2454,[Просчет-РФ] Паракорд визуал1/ 17-04-2025,Паракорд,6,2,2,DELETE
5419,2466,"[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_Мышка, аккум, поднос/ваза в русском стиле_300/500/1000/3000_Ростелеком_КГИ_ММ 18-04-2025",Дизайн: лого 1 цвет,27,1,2,KEEP
5423,2466,"[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_Мышка, аккум, поднос/ваза в русском стиле_300/500/1000/3000_Ростелеком_КГИ_ММ 18-04-2025",Дизайн: лого 1 цвет,45,2,2,DELETE
15440,2492,[Просчет-РФ] Новые брелки-клавиши ​для Магазина,Набор кейкапов,5,1,2,KEEP
15441,2492,[Просчет-РФ] Новые брелки-клавиши ​для Магазина,Набор кейкапов,6,2,2,DELETE
15444,2492,[Просчет-РФ] Новые брелки-клавиши ​для Магазина,Набор кейкапов,9,1,2,KEEP
15445,2492,[Просчет-РФ] Новые брелки-клавиши ​для Магазина,Набор кейкапов,10,2,2,DELETE
15442,2492,[Просчет-РФ] Новые брелки-клавиши ​для Магазина,"Упаковка
Картонная подложка+блистер",7,1,2,KEEP
15443,2492,[Просчет-РФ] Новые брелки-клавиши ​для Магазина,"Упаковка
Картонная подложка+блистер",8,2,2,DELETE
5533,2494,[Просчет] Ольга Стародубцева Иллан / Расчет_рюкзак сумка бутылка часы отвертка колонка_300-3000_Норникель_КГИ_ММ 22-04-2025,Бутылка со стропой,4,1,2,KEEP
5534,2494,[Просчет] Ольга Стародубцева Иллан / Расчет_рюкзак сумка бутылка часы отвертка колонка_300-3000_Норникель_КГИ_ММ 22-04-2025,Бутылка со стропой,8,2,2,DELETE
5552,2498,[Просчет-РФ] Мария Княгинина / карманы для пропуска/ретракторы/ленты_2500/2000/2500_Газпромбанк_КГИ_ММ 22-04-2025,Дизайн: сток,4,1,2,KEEP
5554,2498,[Просчет-РФ] Мария Княгинина / карманы для пропуска/ретракторы/ленты_2500/2000/2500_Газпромбанк_КГИ_ММ 22-04-2025,Дизайн: сток,8,2,2,DELETE
5601,2514,[Просчет-РФ] Иллан / Подборка_МСБ_ВТБ 24-04-2025,Дизайн:  лого 1 цвет,6,1,3,KEEP
5602,2514,[Просчет-РФ] Иллан / Подборка_МСБ_ВТБ 24-04-2025,Дизайн:  лого 1 цвет,8,2,3,DELETE
5603,2514,[Просчет-РФ] Иллан / Подборка_МСБ_ВТБ 24-04-2025,Дизайн:  лого 1 цвет,10,3,3,DELETE
5659,2532,[Просчет-РФ] Детская подборка,Дизайн: сток (кастом невозможен),22,1,3,KEEP
5660,2532,[Просчет-РФ] Детская подборка,Дизайн: сток (кастом невозможен),24,2,3,DELETE
5661,2532,[Просчет-РФ] Детская подборка,Дизайн: сток (кастом невозможен),26,3,3,DELETE
5673,2539,"[Просчет-РФ] Екатерина Литвина Иллан / Рюкзак,стикеры, дождевики для Петербургской Недвижимости",дождевик,6,1,2,KEEP
5675,2539,"[Просчет-РФ] Екатерина Литвина Иллан / Рюкзак,стикеры, дождевики для Петербургской Недвижимости",дождевик,8,2,2,DELETE
5689,2542,[Просчет-РФ] Елена Too Many Gifts / 22-05-2025,"Дизайн: Нанесение в два цвета: синий + золото. Цены ориентировочные, точные возможно просчитать только при предоставлении макета.",10,1,5,KEEP
5691,2542,[Просчет-РФ] Елена Too Many Gifts / 22-05-2025,"Дизайн: Нанесение в два цвета: синий + золото. Цены ориентировочные, точные возможно просчитать только при предоставлении макета.",14,2,5,DELETE
5693,2542,[Просчет-РФ] Елена Too Many Gifts / 22-05-2025,"Дизайн: Нанесение в два цвета: синий + золото. Цены ориентировочные, точные возможно просчитать только при предоставлении макета.",18,3,5,DELETE
5695,2542,[Просчет-РФ] Елена Too Many Gifts / 22-05-2025,"Дизайн: Нанесение в два цвета: синий + золото. Цены ориентировочные, точные возможно просчитать только при предоставлении макета.",22,4,5,DELETE
5699,2542,[Просчет-РФ] Елена Too Many Gifts / 22-05-2025,"Дизайн: Нанесение в два цвета: синий + золото. Цены ориентировочные, точные возможно просчитать только при предоставлении макета.",27,5,5,DELETE
5728,2551,[Просчет-РФ] Елизавета Постных Иллан / Тендер ВТБ - 22500 шт 21-05-2025,Дизайн: без кастома,7,1,2,KEEP
5730,2551,[Просчет-РФ] Елизавета Постных Иллан / Тендер ВТБ - 22500 шт 21-05-2025,Дизайн: без кастома,9,2,2,DELETE
5841,2590,[Просчет-РФ] Ирина Ефимова / ЗАДАЧА ОТ РЭШАДА / Футболки 300 шт. 10-06-2025,Футболка,7,1,2,KEEP
5842,2590,[Просчет-РФ] Ирина Ефимова / ЗАДАЧА ОТ РЭШАДА / Футболки 300 шт. 10-06-2025,Футболка,8,2,2,DELETE
5869,2597,[Просчет-РФ] Кирилл Вихров Иллан / Пробка для вина вакуумная - 1350 шт 30-05-2025,Дизайн: шелкография лого,9,1,2,KEEP
5873,2597,[Просчет-РФ] Кирилл Вихров Иллан / Пробка для вина вакуумная - 1350 шт 30-05-2025,Дизайн: шелкография лого,13,2,2,DELETE
5941,2626,[Просчет] Дарья Ельницкая / елочные игрушки 25-04-2025,Елочная игрушка,4,1,2,KEEP
5942,2626,[Просчет] Дарья Ельницкая / елочные игрушки 25-04-2025,Елочная игрушка,7,2,2,DELETE
5946,2628,[Просчет] Евгения Кичко Глоракс / Игрушка космонавт_50шт 25-04-2025,Игрушка без музыки,4,1,2,KEEP
5948,2628,[Просчет] Евгения Кичко Глоракс / Игрушка космонавт_50шт 25-04-2025,Игрушка без музыки,8,2,2,DELETE
5947,2628,[Просчет] Евгения Кичко Глоракс / Игрушка космонавт_50шт 25-04-2025,Игрушка с музыкой,6,1,2,KEEP
5949,2628,[Просчет] Евгения Кичко Глоракс / Игрушка космонавт_50шт 25-04-2025,Игрушка с музыкой,12,2,2,DELETE
6015,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),Дизайн: без нанесения,4,1,3,KEEP
6016,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),Дизайн: без нанесения,6,2,3,DELETE
6017,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),Дизайн: без нанесения,8,3,3,DELETE
6129,2673,[Просчет-РФ] НГ подарки партнерам Яндекс Рекламы (КомДеп) 2026,Полароид,4,1,6,KEEP
6130,2673,[Просчет-РФ] НГ подарки партнерам Яндекс Рекламы (КомДеп) 2026,Полароид,6,2,6,DELETE
6131,2673,[Просчет-РФ] НГ подарки партнерам Яндекс Рекламы (КомДеп) 2026,Полароид,8,3,6,DELETE
6132,2673,[Просчет-РФ] НГ подарки партнерам Яндекс Рекламы (КомДеп) 2026,Полароид,10,4,6,DELETE
6133,2673,[Просчет-РФ] НГ подарки партнерам Яндекс Рекламы (КомДеп) 2026,Полароид,12,5,6,DELETE
6134,2673,[Просчет-РФ] НГ подарки партнерам Яндекс Рекламы (КомДеп) 2026,Полароид,14,6,6,DELETE
6290,2731,[Просчет] РСХБ / Футболки 15-05-2025,Дизайн: без брендинга,4,1,2,KEEP
6291,2731,[Просчет] РСХБ / Футболки 15-05-2025,Дизайн: без брендинга,5,2,2,DELETE
6468,2788,[Просчет] ООО Кастомлаб / Лавка Тунца 03-04-2025,"Дизайн: индивидуальная форма рыбки, тиснение на ремувке",5,1,2,KEEP
6471,2788,[Просчет] ООО Кастомлаб / Лавка Тунца 03-04-2025,"Дизайн: индивидуальная форма рыбки, тиснение на ремувке",9,2,2,DELETE
6481,2794,[Просчет-РФ] снежные шары / 03-04-2025,Снежный шар,4,1,3,KEEP
6482,2794,[Просчет-РФ] снежные шары / 03-04-2025,Снежный шар,5,1,3,KEEP
6483,2794,[Просчет-РФ] снежные шары / 03-04-2025,Снежный шар,6,2,3,DELETE
6484,2794,[Просчет-РФ] снежные шары / 03-04-2025,Снежный шар,7,2,3,DELETE
6485,2794,[Просчет-РФ] снежные шары / 03-04-2025,Снежный шар,8,3,3,DELETE
6486,2794,[Просчет-РФ] снежные шары / 03-04-2025,Снежный шар,9,3,3,DELETE
6518,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",9,1,3,KEEP
6519,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",10,1,3,KEEP
6520,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",11,2,3,DELETE
6521,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",12,2,3,DELETE
6522,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",13,1,2,KEEP
6523,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",14,2,2,DELETE
6524,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",15,1,2,KEEP
6525,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",16,2,2,DELETE
6528,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",22,3,3,DELETE
6529,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

400 мл",23,3,3,DELETE
6515,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

560 мл",5,1,3,KEEP
6516,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

560 мл",7,1,2,KEEP
6517,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

560 мл",8,2,3,DELETE
6526,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

560 мл",20,2,2,DELETE
6527,2799,[Просчет-РФ] Кристина Егорова Иллан / Бутылки - 7000 шт 04-04-2025,"Бутылка

560 мл",21,3,3,DELETE
6566,2809,[Просчет] Катя Майорова / Расчет (лайт)_нож для фольги_50 шт_АБ РОССИЯ_КГИ 04-04-2025,Нож для фольги,7,1,2,KEEP
6567,2809,[Просчет] Катя Майорова / Расчет (лайт)_нож для фольги_50 шт_АБ РОССИЯ_КГИ 04-04-2025,Нож для фольги,8,2,2,DELETE
6784,2874,[Просчет-РФ] 37029 Полотенца из микрофибры // Особые подарки,"Дизайн: печать логотипа, 2 цвета",6,1,3,KEEP
6786,2874,[Просчет-РФ] 37029 Полотенца из микрофибры // Особые подарки,"Дизайн: печать логотипа, 2 цвета",8,2,3,DELETE
6788,2874,[Просчет-РФ] 37029 Полотенца из микрофибры // Особые подарки,"Дизайн: печать логотипа, 2 цвета",10,3,3,DELETE
6830,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: возможна полная запечатка, выкрас в пантон, нанесение лого тампопечатью или тиснением (учтено в стоимости)",92,1,3,KEEP
6836,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: возможна полная запечатка, выкрас в пантон, нанесение лого тампопечатью или тиснением (учтено в стоимости)",107,2,3,DELETE
6842,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,"Дизайн: возможна полная запечатка, выкрас в пантон, нанесение лого тампопечатью или тиснением (учтено в стоимости)",120,3,3,DELETE
6795,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,16,1,2,KEEP
6796,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,18,2,2,DELETE
6799,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,24,1,2,KEEP
6800,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,26,2,2,DELETE
6803,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,32,1,2,KEEP
6804,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,34,2,2,DELETE
6807,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,40,1,2,KEEP
6808,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,42,2,2,DELETE
6811,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,48,1,2,KEEP
6812,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,50,2,2,DELETE
6815,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,56,1,2,KEEP
6816,2875,[Просчет-РФ] Re: ЧЕМОДАНЫ,Дизайн: лого 2 цвета+выкрас в пантон,58,2,2,DELETE
