ID_Оффера,ID_Проекта,Название_Проекта,ID_Товара,Товар,Строка,Тираж_CSV,Тираж_БД,Новый_Тираж,Маршрут,URL
16600,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",6086,Дизайн: горячее тиснение лого 1 цвет,8,3000,30000,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1vSxTGmgJY9cTts9FNc-3mTjMfFfc8Rv_JoTBhMSEzew
16599,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",6086,Дизайн: горячее тиснение лого 1 цвет,8,3000,30000,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1vSxTGmgJY9cTts9FNc-3mTjMfFfc8Rv_JoTBhMSEzew
12510,1423,[Просчет] Павел Озеров / Визитки с определением уровня стресса - 1000 шт 10-09-2024,4525,визитки с определением уровня стресса,6,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1wwrd81z-qS3fwE_VLrW4GLZM0LDVwQqCdNCSCc9gago
12509,1423,[Просчет] Павел Озеров / Визитки с определением уровня стресса - 1000 шт 10-09-2024,4525,визитки с определением уровня стресса,6,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1wwrd81z-qS3fwE_VLrW4GLZM0LDVwQqCdNCSCc9gago
19054,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7002,Тремостакан,4,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19053,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7002,Тремостакан,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19056,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7003,Тремостакан  с трубочкой,5,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19055,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7003,Тремостакан  с трубочкой,5,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19058,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7004,Тремостакан  с трубочкой,6,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19057,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7004,Тремостакан  с трубочкой,6,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19060,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7005,Тремостакан,7,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19059,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7005,Тремостакан,7,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19062,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7006,Тремостакан,8,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19061,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7006,Тремостакан,8,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19064,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7007,Тремостакан,9,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19063,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7007,Тремостакан,9,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19066,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7008,Тремостакан,10,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19065,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7008,Тремостакан,10,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19068,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7009,Тремостакан,11,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19067,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7009,Тремостакан,11,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19070,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7010,Тремостакан,12,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19069,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7010,Тремостакан,12,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19072,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7011,Тремостакан,13,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19071,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7011,Тремостакан,13,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19074,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7012,Тремостакан,14,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19073,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7012,Тремостакан,14,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19076,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7013,Тремостакан,15,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19075,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7013,Тремостакан,15,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19078,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7014,Тремостакан,16,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19077,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7014,Тремостакан,16,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19080,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7015,Тремостакан,17,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19079,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7015,Тремостакан,17,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19082,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7016,Тремостакан,18,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
19081,2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,7016,Тремостакан,18,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
11693,1345,[Просчет] Юля Яндекс / мягкие брелоки 1000 шт,4219,Мягкие игрушки-брелоки,4,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1xrHGIKHxp3YCiISIcWDWN5DOAyOJAPNpysb3kFA-aT0
11692,1345,[Просчет] Юля Яндекс / мягкие брелоки 1000 шт,4219,Мягкие игрушки-брелоки,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1xrHGIKHxp3YCiISIcWDWN5DOAyOJAPNpysb3kFA-aT0
16496,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",6052,рюкзак двойной,4,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1sMLL95WqxmR2vhW1MHcTAH0VQKIa1AvQP5c6fuH8xPk
16495,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",6052,рюкзак двойной,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1sMLL95WqxmR2vhW1MHcTAH0VQKIa1AvQP5c6fuH8xPk
16498,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",6053,сумка для ноутбука,6,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1sMLL95WqxmR2vhW1MHcTAH0VQKIa1AvQP5c6fuH8xPk
16497,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",6053,сумка для ноутбука,6,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1sMLL95WqxmR2vhW1MHcTAH0VQKIa1AvQP5c6fuH8xPk
16500,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",6054,чехол для ноутбука,8,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1sMLL95WqxmR2vhW1MHcTAH0VQKIa1AvQP5c6fuH8xPk
16499,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",6054,чехол для ноутбука,8,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1sMLL95WqxmR2vhW1MHcTAH0VQKIa1AvQP5c6fuH8xPk
18754,2880,[Просчет-РФ] подарки,6847,палочки многоразовые,4,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18755,2880,[Просчет-РФ] подарки,6848,палочки многоразовые,5,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18756,2880,[Просчет-РФ] подарки,6849,зонтики в китайском стиле,6,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18757,2880,[Просчет-РФ] подарки,6850,Санитайзеры,7,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18758,2880,[Просчет-РФ] подарки,6851,"Сумка
Настройка цвета и размера",8,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18759,2880,[Просчет-РФ] подарки,6852,"Сумка
Настройка цвета и размера

Запечатка подклада паттерном",9,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18760,2880,[Просчет-РФ] подарки,6853,"Сумка
Фабричный вариант",10,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18761,2880,[Просчет-РФ] подарки,6854,Брелок для ключей,11,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18762,2880,[Просчет-РФ] подарки,6855,Брелок для ключей,12,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18763,2880,[Просчет-РФ] подарки,6856,"Набор лейкопластырей
Индивидуальная настройка картинки",14,10000,100000,10000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18764,2880,[Просчет-РФ] подарки,6857,Ремень для чемодана,15,50,500,50,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18766,2880,[Просчет-РФ] подарки,6858,Ремень для чемодана,17,50,500,50,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18767,2880,[Просчет-РФ] подарки,6859,Ремень для чемодана,18,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18768,2880,[Просчет-РФ] подарки,6860,Папка для документов,19,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18769,2880,[Просчет-РФ] подарки,6861,Папка для документов,20,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18770,2880,[Просчет-РФ] подарки,6862,Бирка на чемодан,21,50,500,50,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18772,2880,[Просчет-РФ] подарки,6863,Кликер с подсветкой,23,50,500,50,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18773,2880,[Просчет-РФ] подарки,6864,"Маска для сна
С функцией нагрева и охлаждения",24,50,500,50,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18774,2880,[Просчет-РФ] подарки,6865,Органайзер с кодовым замком,25,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18775,2880,[Просчет-РФ] подарки,6866,Органайзер с кодовым замком,26,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18776,2880,[Просчет-РФ] подарки,6867,Органайзер с кодовым замком,27,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18777,2880,[Просчет-РФ] подарки,6868,Веер с чехлом,28,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18778,2880,[Просчет-РФ] подарки,6869,Веер с чехлом,29,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18779,2880,[Просчет-РФ] подарки,6870,Кимоно,30,40,400,40,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18781,2880,[Просчет-РФ] подарки,6871,"Ремувка-брелок
(указана примерная стоимость, точная после предоставления макета)",32,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18782,2880,[Просчет-РФ] подарки,6872,"Набор джиббитсов 5 шт на подложке
(цена и сроки примерные, точные после предоставления макетов)",33,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18783,2880,[Просчет-РФ] подарки,6873,Санитайзеры,34,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18784,2880,[Просчет-РФ] подарки,6874,Бирка багажная,35,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18789,2880,[Просчет-РФ] подарки,6879,палочки многоразовые,40,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
18790,2880,[Просчет-РФ] подарки,6880,палочки многоразовые,41,730,7300,730,Доставка ЖД,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
12614,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4565,Полотенце,4,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12613,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4565,Полотенце,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12616,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4566,Лампа,5,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12615,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4566,Лампа,5,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12618,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4567,Мешок для обуви,6,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12617,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4567,Мешок для обуви,6,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12620,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4568,Ланъярд для телефона,7,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12619,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4568,Ланъярд для телефона,7,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12622,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4569,Ланъярд для телефона,8,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12621,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4569,Ланъярд для телефона,8,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12623,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4570,футболка,9,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12625,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4571,пауэрбанк,10,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12624,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4571,пауэрбанк,10,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12627,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4572,визитница,11,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
12626,1437,[Просчет] Артем Василевский / Товары с коротким сроком 11-09-2024,4572,визитница,11,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1RroWKwbwdiN9pnpjvwYPDn_cTfrtnS_hAS-_OzhH95g
994,368,[Просчет-РФ] Расчет_Елочка бумажная_500/700/1000/1500/2000_АБ РОССИЯ_КГИ,353,Елка бумажная складная светильник (маленькая),4,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1xVHYLshpEAHkwAWogw_VnKIo79qSGi1SIcV849Xmqzw
993,368,[Просчет-РФ] Расчет_Елочка бумажная_500/700/1000/1500/2000_АБ РОССИЯ_КГИ,353,Елка бумажная складная светильник (маленькая),4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1xVHYLshpEAHkwAWogw_VnKIo79qSGi1SIcV849Xmqzw
1004,368,[Просчет-РФ] Расчет_Елочка бумажная_500/700/1000/1500/2000_АБ РОССИЯ_КГИ,354,Елка бумажная складная светильник (большая),9,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1xVHYLshpEAHkwAWogw_VnKIo79qSGi1SIcV849Xmqzw
1003,368,[Просчет-РФ] Расчет_Елочка бумажная_500/700/1000/1500/2000_АБ РОССИЯ_КГИ,354,Елка бумажная складная светильник (большая),9,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1xVHYLshpEAHkwAWogw_VnKIo79qSGi1SIcV849Xmqzw
1294,426,[Просчет-РФ] 79779040266 / 05-06-2025,465,Дорожная сумка,4,5000,50000,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18mCRfsNMhKGX8nCOxd4Taa4NzJ4LBbC4WE6KMDzSw-c
1293,426,[Просчет-РФ] 79779040266 / 05-06-2025,465,Дорожная сумка,4,5000,50000,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18mCRfsNMhKGX8nCOxd4Taa4NzJ4LBbC4WE6KMDzSw-c
1296,426,[Просчет-РФ] 79779040266 / 05-06-2025,466,Дорожная сумка,6,5000,50000,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18mCRfsNMhKGX8nCOxd4Taa4NzJ4LBbC4WE6KMDzSw-c
1295,426,[Просчет-РФ] 79779040266 / 05-06-2025,466,Дорожная сумка,6,5000,50000,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18mCRfsNMhKGX8nCOxd4Taa4NzJ4LBbC4WE6KMDzSw-c
1298,426,[Просчет-РФ] 79779040266 / 05-06-2025,467,Набор для чистки,8,5000,50000,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/18mCRfsNMhKGX8nCOxd4Taa4NzJ4LBbC4WE6KMDzSw-c
1297,426,[Просчет-РФ] 79779040266 / 05-06-2025,467,Набор для чистки,8,5000,50000,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/18mCRfsNMhKGX8nCOxd4Taa4NzJ4LBbC4WE6KMDzSw-c
19403,2923,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Салатники_блюдо_570_Русгидро_Кги_ММ 15-01-2025,7175,Салатница,4,570,5700,570,Доставка АВИА,https://docs.google.com/spreadsheets/d/1eeV2mh3_oy8qU3T_dooLzP-8DGbIcvhCjRMKZo2A6zo
19402,2923,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Салатники_блюдо_570_Русгидро_Кги_ММ 15-01-2025,7175,Салатница,4,570,5700,570,Доставка ЖД,https://docs.google.com/spreadsheets/d/1eeV2mh3_oy8qU3T_dooLzP-8DGbIcvhCjRMKZo2A6zo
19405,2923,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Салатники_блюдо_570_Русгидро_Кги_ММ 15-01-2025,7176,Салатница,5,570,5700,570,Доставка АВИА,https://docs.google.com/spreadsheets/d/1eeV2mh3_oy8qU3T_dooLzP-8DGbIcvhCjRMKZo2A6zo
19404,2923,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Салатники_блюдо_570_Русгидро_Кги_ММ 15-01-2025,7176,Салатница,5,570,5700,570,Доставка ЖД,https://docs.google.com/spreadsheets/d/1eeV2mh3_oy8qU3T_dooLzP-8DGbIcvhCjRMKZo2A6zo
19407,2923,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Салатники_блюдо_570_Русгидро_Кги_ММ 15-01-2025,7177,Салатница,6,570,5700,570,Доставка АВИА,https://docs.google.com/spreadsheets/d/1eeV2mh3_oy8qU3T_dooLzP-8DGbIcvhCjRMKZo2A6zo
19406,2923,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Салатники_блюдо_570_Русгидро_Кги_ММ 15-01-2025,7177,Салатница,6,570,5700,570,Доставка ЖД,https://docs.google.com/spreadsheets/d/1eeV2mh3_oy8qU3T_dooLzP-8DGbIcvhCjRMKZo2A6zo
19409,2923,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Салатники_блюдо_570_Русгидро_Кги_ММ 15-01-2025,7178,Салатница,7,570,5700,570,Доставка АВИА,https://docs.google.com/spreadsheets/d/1eeV2mh3_oy8qU3T_dooLzP-8DGbIcvhCjRMKZo2A6zo
19408,2923,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Салатники_блюдо_570_Русгидро_Кги_ММ 15-01-2025,7178,Салатница,7,570,5700,570,Доставка ЖД,https://docs.google.com/spreadsheets/d/1eeV2mh3_oy8qU3T_dooLzP-8DGbIcvhCjRMKZo2A6zo
